District,Crop,Year,Area,Production,Yield,RH2M,GWETTOP,T2M_MAX,T2M_MIN,GWETROOT,WS2M_MAX,WS2M_MIN,PRECTOTCORR
Kapilbastu,Barley,198687,100,90,900,48.25,0.45,0.45,8.77,0.48,7.11,0.02,5.27
Kapilbastu,Barley,198788,160,140,875,43.44,0.38,0.38,4.55,0.43,8.77,0.04,0
Kapilbastu,Barley,198889,130,150,1154,48.06,0.42,0.42,7.21,0.48,8.64,0.08,5.27
Kapilbastu,Barley,199091,120,130,1083,42.06,0.34,0.34,7.37,0.42,8.02,0.03,0
Kapilbastu,Barley,199192,130,120,923,42.62,0.35,0.35,6.18,0.43,9.38,0.08,0
Kapilbastu,Barley,199293,150,120,800,41.44,0.35,0.35,5.25,0.41,7.8,0.02,0
Kapilbastu,Barley,199394,130,139,1069,41.12,0.34,0.34,7.59,0.41,8.07,0.03,0
Kapilbastu,Barley,199495,130,122,938,43.06,0.34,0.34,7.23,0.42,7.65,0.04,0
Kapilbastu,Barley,199596,130,130,1000,45.62,0.39,0.39,7.46,0.44,8.91,0.05,0
Kapilbastu,Barley,199697,110,130,1182,40.44,0.3,0.3,4.14,0.38,8.8,0.03,0
Kapilbastu,Barley,199798,110,110,1000,48.81,0.41,0.41,6.54,0.45,7.85,0.04,5.27
Kapilbastu,Barley,199899,150,110,733,40.44,0.32,0.32,7.21,0.39,9.2,0.03,0
Kapilbastu,Barley,199900,110,110,1000,44.5,0.37,0.37,6.78,0.45,8.93,0.01,0
Kapilbastu,Barley,200001,110,110,1000,45.12,0.38,0.38,4.13,0.44,7.05,0.04,0
Kapilbastu,Barley,200102,110,110,1000,40.62,0.3,0.3,6.89,0.37,7.76,0.06,0
Kapilbastu,Barley,200203,100,110,1100,44.69,0.34,0.34,6.52,0.4,9.3,0.05,0
Kapilbastu,Barley,200304,100,110,1100,51,0.43,0.43,7.04,0.47,8.13,0.06,5.27
Kapilbastu,Barley,200405,100,105,1050,52.19,0.48,0.48,8.06,0.52,9.8,0.03,5.27
Kapilbastu,Barley,200506,100,105,1050,54.5,0.48,0.48,7.01,0.5,7.55,0.03,5.27
Kapilbastu,Barley,200607,100,105,1050,57.38,0.54,0.54,6.44,0.55,8.38,0.05,5.27
Kapilbastu,Barley,200708,100,105,1050,58.81,0.55,0.55,6.15,0.59,9.62,0.05,5.27
Kapilbastu,Barley,200809,100,110,1100,51.31,0.46,0.46,7.31,0.49,8.3,0.03,5.27
Kapilbastu,Barley,200910,200,260,1300,53.25,0.47,0.47,7.7,0.52,7.23,0.02,5.27
Kapilbastu,Barley,201011,200,280,1400,56.81,0.51,0.51,4.87,0.52,7.4,0.03,5.27
Kapilbastu,Barley,201112,200,380,1900,53.56,0.48,0.48,5.43,0.52,7.49,0.02,5.27
Kapilbastu,Barley,201213,200,400,2000,61.5,0.58,0.58,1.6,0.59,7.68,0.01,5.27
Kapilbastu,Barley,201314,200,350,1750,56,0.53,0.53,7.01,0.55,8.3,0.02,5.27
Kapilbastu,Maize,197980,3800,3300,868,55,0.53,0.53,8.3,0.54,7.56,0.05,5.27
Kapilbastu,Maize,198081,4200,7600,1810,50.12,0.44,0.44,6.33,0.46,7.86,0.06,5.27
Kapilbastu,Maize,198182,4200,6720,1600,43.69,0.35,0.35,6.69,0.41,9.32,0.05,0
Kapilbastu,Maize,198283,360,600,1667,46.12,0.41,0.41,4.93,0.45,8.34,0.06,0
Kapilbastu,Maize,198384,2500,7220,2888,48.06,0.4,0.4,6.29,0.46,9,0.09,0
Kapilbastu,Maize,198485,750,1210,1613,43.62,0.36,0.36,5.9,0.42,8.29,0.05,0
Kapilbastu,Maize,198586,660,1420,2152,45.38,0.39,0.39,6.13,0.45,8.64,0.06,0
Kapilbastu,Maize,198687,800,1400,1750,48.25,0.45,0.45,8.77,0.48,7.11,0.02,5.27
Kapilbastu,Maize,198788,970,1360,1402,43.44,0.38,0.38,4.55,0.43,8.77,0.04,0
Kapilbastu,Maize,198889,550,970,1764,48.06,0.42,0.42,7.21,0.48,8.64,0.08,5.27
Kapilbastu,Maize,199091,870,1860,2138,42.06,0.34,0.34,7.37,0.42,8.02,0.03,0
Kapilbastu,Maize,199192,900,1710,1900,42.62,0.35,0.35,6.18,0.43,9.38,0.08,0
Kapilbastu,Maize,199293,900,2160,2400,41.44,0.35,0.35,5.25,0.41,7.8,0.02,0
Kapilbastu,Maize,199394,1100,2189,1990,41.12,0.34,0.34,7.59,0.41,8.07,0.03,0
Kapilbastu,Maize,199495,980,1930,1969,43.06,0.34,0.34,7.23,0.42,7.65,0.04,0
Kapilbastu,Maize,199596,956,1721,1800,45.62,0.39,0.39,7.46,0.44,8.91,0.05,0
Kapilbastu,Maize,199697,980,1760,1796,40.44,0.3,0.3,4.14,0.38,8.8,0.03,0
Kapilbastu,Maize,199798,800,1000,1250,48.81,0.41,0.41,6.54,0.45,7.85,0.04,5.27
Kapilbastu,Maize,199899,900,900,1000,40.44,0.32,0.32,7.21,0.39,9.2,0.03,0
Kapilbastu,Maize,199900,780,1716,2200,44.5,0.37,0.37,6.78,0.45,8.93,0.01,0
Kapilbastu,Maize,200001,790,1604,2030,45.12,0.38,0.38,4.13,0.44,7.05,0.04,0
Kapilbastu,Maize,200102,800,1716,2145,40.62,0.3,0.3,6.89,0.37,7.76,0.06,0
Kapilbastu,Maize,200203,800,1200,1500,44.69,0.34,0.34,6.52,0.4,9.3,0.05,0
Kapilbastu,Maize,200304,500,1000,2000,51,0.43,0.43,7.04,0.47,8.13,0.06,5.27
Kapilbastu,Maize,200405,500,1000,2000,52.19,0.48,0.48,8.06,0.52,9.8,0.03,5.27
Kapilbastu,Maize,200506,1300,2730,2100,54.5,0.48,0.48,7.01,0.5,7.55,0.03,5.27
Kapilbastu,Maize,200607,1240,2604,2100,57.38,0.54,0.54,6.44,0.55,8.38,0.05,5.27
Kapilbastu,Maize,200708,1240,2630,2121,58.81,0.55,0.55,6.15,0.59,9.62,0.05,5.27
Kapilbastu,Maize,200809,1240,3013,2430,51.31,0.46,0.46,7.31,0.49,8.3,0.03,5.27
Kapilbastu,Maize,200910,1390,3027,2178,53.25,0.47,0.47,7.7,0.52,7.23,0.02,5.27
Kapilbastu,Maize,201011,1390,3527,2537,56.81,0.51,0.51,4.87,0.52,7.4,0.03,5.27
Kapilbastu,Maize,201112,760,1920,2526,53.56,0.48,0.48,5.43,0.52,7.49,0.02,5.27
Kapilbastu,Maize,201213,1400,3350,2393,61.5,0.58,0.58,1.6,0.59,7.68,0.01,5.27
Kapilbastu,Maize,201314,1370,3302,2410,56,0.53,0.53,7.01,0.55,8.3,0.02,5.27
Kapilbastu,Wheat,197980,16700,19200,1150,55,0.53,0.53,8.3,0.54,7.56,0.05,5.27
Kapilbastu,Wheat,198081,21640,25970,1200,50.12,0.44,0.44,6.33,0.46,7.86,0.06,5.27
Kapilbastu,Wheat,198182,19010,26610,1400,43.69,0.35,0.35,6.69,0.41,9.32,0.05,0
Kapilbastu,Wheat,198283,23120,34680,1500,46.12,0.41,0.41,4.93,0.45,8.34,0.06,0
Kapilbastu,Wheat,198384,22760,29590,1300,48.06,0.4,0.4,6.29,0.46,9,0.09,0
Kapilbastu,Wheat,198485,20480,24570,1200,43.62,0.36,0.36,5.9,0.42,8.29,0.05,0
Kapilbastu,Wheat,198586,20500,28700,1400,45.38,0.39,0.39,6.13,0.45,8.64,0.06,0
Kapilbastu,Wheat,198687,26750,37450,1400,48.25,0.45,0.45,8.77,0.48,7.11,0.02,5.27
Kapilbastu,Wheat,198788,26580,32430,1220,43.44,0.38,0.38,4.55,0.43,8.77,0.04,0
Kapilbastu,Wheat,198889,21680,30150,1391,48.06,0.42,0.42,7.21,0.48,8.64,0.08,5.27
Kapilbastu,Wheat,199091,15870,33600,2117,42.06,0.34,0.34,7.37,0.42,8.02,0.03,0
Kapilbastu,Wheat,199192,21070,21840,1037,42.62,0.35,0.35,6.18,0.43,9.38,0.08,0
Kapilbastu,Wheat,199293,23099,21250,920,41.44,0.35,0.35,5.25,0.41,7.8,0.02,0
Kapilbastu,Wheat,199394,20000,31338,1567,41.12,0.34,0.34,7.59,0.41,8.07,0.03,0
Kapilbastu,Wheat,199495,21500,28000,1302,43.06,0.34,0.34,7.23,0.42,7.65,0.04,0
Kapilbastu,Wheat,199596,23000,34300,1491,45.62,0.39,0.39,7.46,0.44,8.91,0.05,0
Kapilbastu,Wheat,199697,21359,39100,1831,40.44,0.3,0.3,4.14,0.38,8.8,0.03,0
Kapilbastu,Wheat,199798,23894,28349,1186,48.81,0.41,0.41,6.54,0.45,7.85,0.04,5.27
Kapilbastu,Wheat,199899,20100,35840,1783,40.44,0.32,0.32,7.21,0.39,9.2,0.03,0
Kapilbastu,Wheat,199900,24053,37073,1541,44.5,0.37,0.37,6.78,0.45,8.93,0.01,0
Kapilbastu,Wheat,200001,21645,29891,1381,45.12,0.38,0.38,4.13,0.44,7.05,0.04,0
Kapilbastu,Wheat,200102,22600,42940,1900,40.62,0.3,0.3,6.89,0.37,7.76,0.06,0
Kapilbastu,Wheat,200203,25000,50000,2000,44.69,0.34,0.34,6.52,0.4,9.3,0.05,0
Kapilbastu,Wheat,200304,26000,57420,2208,51,0.43,0.43,7.04,0.47,8.13,0.06,5.27
Kapilbastu,Wheat,200405,28000,56000,2000,52.19,0.48,0.48,8.06,0.52,9.8,0.03,5.27
Kapilbastu,Wheat,200506,27560,52640,1910,54.5,0.48,0.48,7.01,0.5,7.55,0.03,5.27
Kapilbastu,Wheat,200607,28500,65550,2300,57.38,0.54,0.54,6.44,0.55,8.38,0.05,5.27
Kapilbastu,Wheat,200708,28500,68400,2400,58.81,0.55,0.55,6.15,0.59,9.62,0.05,5.27
Kapilbastu,Wheat,200809,28550,63612,2228,51.31,0.46,0.46,7.31,0.49,8.3,0.03,5.27
Kapilbastu,Wheat,200910,31000,31000,1000,53.25,0.47,0.47,7.7,0.52,7.23,0.02,5.27
Kapilbastu,Wheat,201011,29995,96986,3233,56.81,0.51,0.51,4.87,0.52,7.4,0.03,5.27
Kapilbastu,Wheat,201112,29995,89815,2994,53.56,0.48,0.48,5.43,0.52,7.49,0.02,5.27
Kapilbastu,Wheat,201213,27250,81248,2982,61.5,0.58,0.58,1.6,0.59,7.68,0.01,5.27
Kapilbastu,Wheat,201314,31000,89900,2900,56,0.53,0.53,7.01,0.55,8.3,0.02,5.27
Jhapa,Paddy,201415,83200,337792,4060,63.88,0.59,39.71,9.66,0.6,7.59,0.02,5.27
Jhapa,Paddy,201516,83000,315175,3797,63.56,0.62,42.4,10.14,0.64,9.76,0.02,5.27
Jhapa,Paddy,201617,84000,340375,3823,67.5,0.62,39.94,9.62,0.63,7.36,0.02,5.27
Jhapa,Paddy,201718,84600,325685,3996,65,0.58,36.92,6.47,0.59,7.47,0.02,5.27
Jhapa,Paddy,201819,85879,365845,4260,67,0.61,40.17,7.42,0.62,8.05,0.02,5.27
Jhapa,Paddy,201920,84875,373732,4400,73.06,0.7,35.76,7.41,0.71,6.72,0.01,10.55
Jhapa,Paddy,202021,93364,404157,4330,70.25,0.68,39.78,8.93,0.7,7.73,0.02,6.68
Jhapa,Paddy,202122,92915,406738,4380,74.62,0.7,38.44,8.72,0.71,7.09,0.03,6.62
Jhapa,Millet,201415,1780,2136,1200,63.88,0.59,39.71,9.66,0.6,7.59,0.02,5.27
Jhapa,Millet,201516,1785,2142,1200,63.56,0.62,42.4,10.14,0.64,9.76,0.02,5.27
Jhapa,Millet,201617,1623,1823,1200,67.5,0.62,39.94,9.62,0.63,7.36,0.02,5.27
Jhapa,Millet,201718,1456,1740,1240,65,0.58,36.92,6.47,0.59,7.47,0.02,5.27
Jhapa,Millet,201819,1224,1570,1280,67,0.61,40.17,7.42,0.62,8.05,0.02,5.27
Jhapa,Millet,201920,1153,1495,1300,73.06,0.7,35.76,7.41,0.71,6.72,0.01,10.55
Jhapa,Millet,202021,1166,1520,1300,70.25,0.68,39.78,8.93,0.7,7.73,0.02,6.68
Jhapa,Millet,202122,1000,1300,1300,74.62,0.7,38.44,8.72,0.71,7.09,0.03,6.62
Jhapa,Barley,201415,6,6,1000,63.88,0.59,39.71,9.66,0.6,7.59,0.02,5.27
Jhapa,Barley,201516,10,9,900,63.56,0.62,42.4,10.14,0.64,9.76,0.02,5.27
Jhapa,Barley,201617,8,9,1300,67.5,0.62,39.94,9.62,0.63,7.36,0.02,5.27
Jhapa,Barley,201718,5,8,1680,65,0.58,36.92,6.47,0.59,7.47,0.02,5.27
Jhapa,Barley,201819,4,7,1750,67,0.61,40.17,7.42,0.62,8.05,0.02,5.27
Jhapa,Barley,201920,4,8,2000,73.06,0.7,35.76,7.41,0.71,6.72,0.01,10.55
Jhapa,Barley,202021,5,9,1870,70.25,0.68,39.78,8.93,0.7,7.73,0.02,6.68
Jhapa,Barley,202122,4,7,1750,74.62,0.7,38.44,8.72,0.71,7.09,0.03,6.62
Jhapa,Maize,201415,35500,92000,2592,63.88,0.59,39.71,9.66,0.6,7.59,0.02,5.27
Jhapa,Maize,201516,35500,95000,2676,63.56,0.62,42.4,10.14,0.64,9.76,0.02,5.27
Jhapa,Maize,201617,36800,112000,2834,67.5,0.62,39.94,9.62,0.63,7.36,0.02,5.27
Jhapa,Maize,201718,37413,117000,3458,65,0.58,36.92,6.47,0.59,7.47,0.02,5.27
Jhapa,Maize,201819,38913,151644,3900,67,0.61,40.17,7.42,0.62,8.05,0.02,5.27
Jhapa,Maize,201920,39302,158985,4050,73.06,0.7,35.76,7.41,0.71,6.72,0.01,10.55
Jhapa,Maize,202021,39385,159105,4040,70.25,0.68,39.78,8.93,0.7,7.73,0.02,6.68
Jhapa,Maize,202122,41059,162613,3960,74.62,0.7,38.44,8.72,0.71,7.09,0.03,6.62
Jhapa,Wheat,201415,8050,24150,3000,63.88,0.59,39.71,9.66,0.6,7.59,0.02,5.27
Jhapa,Wheat,201516,9000,29700,3300,63.56,0.62,42.4,10.14,0.64,9.76,0.02,5.27
Jhapa,Wheat,201617,8725,29500,3532,67.5,0.62,39.94,9.62,0.63,7.36,0.02,5.27
Jhapa,Wheat,201718,7835,29620,3789,65,0.58,36.92,6.47,0.59,7.47,0.02,5.27
Jhapa,Wheat,201819,7500,29450,3930,67,0.61,40.17,7.42,0.62,8.05,0.02,5.27
Jhapa,Wheat,201920,7125,23014,3230,73.06,0.7,35.76,7.41,0.71,6.72,0.01,10.55
Jhapa,Wheat,202021,7000,23600,3370,70.25,0.68,39.78,8.93,0.7,7.73,0.02,6.68
Jhapa,Wheat,202122,5000,13505,2700,74.62,0.7,38.44,8.72,0.71,7.09,0.03,6.62
Kaski,Paddy,201415,22025,83364,3785,63.81,0.68,36.06,1.37,0.63,5.41,0.01,5.27
Kaski,Paddy,201516,22000,75544,3434,60.5,0.64,36.37,4.26,0.63,7.3,0.01,5.27
Kaski,Paddy,201617,20875,75233,3460,62.75,0.66,34.94,5.14,0.62,5.68,0.02,5.27
Kaski,Paddy,201718,19450,74289,3665,62.94,0.62,32.75,2.12,0.59,5.59,0.01,5.27
Kaski,Paddy,201819,20387,76451,3750,66.25,0.66,34.6,2.56,0.63,5.73,0.02,5.27
Kaski,Paddy,201920,18394,70594,3840,69.94,0.71,32.37,3.09,0.66,5.45,0.01,5.27
Kaski,Paddy,202021,18577,71061,3830,66.25,0.68,33.22,4.98,0.69,6.51,0.02,8.3
Kaski,Paddy,202122,20055,59531,2970,71.38,0.72,33.35,3.04,0.68,5.73,0.01,6.07
Kaski,Millet,201415,14767,18720,1268,63.81,0.68,36.06,1.37,0.63,5.41,0.01,5.27
Kaski,Millet,201516,14667,17600,1200,60.5,0.64,36.37,4.26,0.63,7.3,0.01,5.27
Kaski,Millet,201617,15208,16938,1197,62.75,0.66,34.94,5.14,0.62,5.68,0.02,5.27
Kaski,Millet,201718,14998,17845,1216,62.94,0.62,32.75,2.12,0.59,5.59,0.01,5.27
Kaski,Millet,201819,15441,18973,1230,66.25,0.66,34.6,2.56,0.63,5.73,0.02,5.27
Kaski,Millet,201920,15434,20706,1340,69.94,0.71,32.37,3.09,0.66,5.45,0.01,5.27
Kaski,Millet,202021,15604,21060,1350,66.25,0.68,33.22,4.98,0.69,6.51,0.02,8.3
Kaski,Millet,202122,13604,21060,1550,71.38,0.72,33.35,3.04,0.68,5.73,0.01,6.07
Kaski,Barley,201415,130,140,1077,63.81,0.68,36.06,1.37,0.63,5.41,0.01,5.27
Kaski,Barley,201516,131,132,1004,60.5,0.64,36.37,4.26,0.63,7.3,0.01,5.27
Kaski,Barley,201617,136,139,1100,62.75,0.66,34.94,5.14,0.62,5.68,0.02,5.27
Kaski,Barley,201718,116,152,1278,62.94,0.62,32.75,2.12,0.59,5.59,0.01,5.27
Kaski,Barley,201819,110,171,1550,66.25,0.66,34.6,2.56,0.63,5.73,0.02,5.27
Kaski,Barley,201920,109,175,1610,69.94,0.71,32.37,3.09,0.66,5.45,0.01,5.27
Kaski,Barley,202021,109,175,1610,66.25,0.68,33.22,4.98,0.69,6.51,0.02,8.3
Kaski,Barley,202122,8,8,1000,71.38,0.72,33.35,3.04,0.68,5.73,0.01,6.07
Kaski,Maize,201415,13773,31678,2300,63.81,0.68,36.06,1.37,0.63,5.41,0.01,5.27
Kaski,Maize,201516,13773,31678,2300,60.5,0.64,36.37,4.26,0.63,7.3,0.01,5.27
Kaski,Maize,201617,13668,32982,2432,62.75,0.66,34.94,5.14,0.62,5.68,0.02,5.27
Kaski,Maize,201718,13624,32982,2398,62.94,0.62,32.75,2.12,0.59,5.59,0.01,5.27
Kaski,Maize,201819,13624,34632,2540,66.25,0.66,34.6,2.56,0.63,5.73,0.02,5.27
Kaski,Maize,201920,14111,37149,3390,69.94,0.71,32.37,3.09,0.66,5.45,0.01,5.27
Kaski,Maize,202021,14140,38345,2710,66.25,0.68,33.22,4.98,0.69,6.51,0.02,8.3
Kaski,Maize,202122,13583,39229,2970,71.38,0.72,33.35,3.04,0.68,5.73,0.01,6.07
Kaski,Wheat,201415,6800,17500,2574,63.81,0.68,36.06,1.37,0.63,5.41,0.01,5.27
Kaski,Wheat,201516,6820,12890,1890,60.5,0.64,36.37,4.26,0.63,7.3,0.01,5.27
Kaski,Wheat,201617,6660,13256,1950,62.75,0.66,34.94,5.14,0.62,5.68,0.02,5.27
Kaski,Wheat,201718,6238,13238,2004,62.94,0.62,32.75,2.12,0.59,5.59,0.01,5.27
Kaski,Wheat,201819,5951,13303,2240,66.25,0.66,34.6,2.56,0.63,5.73,0.02,5.27
Kaski,Wheat,201920,5650,13061,2310,69.94,0.71,32.37,3.09,0.66,5.45,0.01,5.27
Kaski,Wheat,202021,6820,17201,2520,66.25,0.68,33.22,4.98,0.69,6.51,0.02,8.3
Kaski,Wheat,202122,6820,17201,2520,71.38,0.72,33.35,3.04,0.68,5.73,0.01,6.07
Bara,Paddy,201415,60446,156896,2596,56.94,0.51,44.3,6.41,0.52,8.3,0.03,5.27
Bara,Paddy,201516,55400,143900,2597,53.88,0.46,43.73,6.46,0.5,8.57,0.03,5.27
Bara,Paddy,201617,58900,158423,3132,56.25,0.49,42.73,5.91,0.52,7.38,0.03,5.27
Bara,Paddy,201718,56234,228391,3996,52.25,0.41,40.92,5.85,0.45,7.7,0.02,0
Bara,Paddy,201819,61247,248663,4060,59.69,0.51,43.88,4.53,0.52,8.45,0.03,5.27
Bara,Paddy,201920,56116,232179,4140,66.69,0.61,42.01,4.82,0.62,6.76,0.02,5.27
Bara,Paddy,202021,58625,220381,3760,65.38,0.62,41.05,5.97,0.65,10.29,0.02,5.41
Bara,Paddy,202122,55198,214553,3890,67.56,0.57,41.18,6.24,0.57,7.62,0.03,3.77
Bara,Millet,201415,79,103,1304,56.94,0.51,44.3,6.41,0.52,8.3,0.03,5.27
Bara,Millet,201516,79,103,1304,53.88,0.46,43.73,6.46,0.5,8.57,0.03,5.27
Bara,Millet,201617,79,89,1103,56.25,0.49,42.73,5.91,0.52,7.38,0.03,5.27
Bara,Millet,201718,73,88,1105,52.25,0.41,40.92,5.85,0.45,7.7,0.02,0
Bara,Millet,201819,69,70,1060,59.69,0.51,43.88,4.53,0.52,8.45,0.03,5.27
Bara,Millet,201920,75,87,1150,66.69,0.61,42.01,4.82,0.62,6.76,0.02,5.27
Bara,Millet,202021,76,88,1160,65.38,0.62,41.05,5.97,0.65,10.29,0.02,5.41
Bara,Millet,202122,76,88,1160,67.56,0.57,41.18,6.24,0.57,7.62,0.03,3.77
Bara,Barley,201415,80,100,1250,56.94,0.51,44.3,6.41,0.52,8.3,0.03,5.27
Bara,Barley,201516,81,94,1166,53.88,0.46,43.73,6.46,0.5,8.57,0.03,5.27
Bara,Barley,201617,56,92,1480,56.25,0.49,42.73,5.91,0.52,7.38,0.03,5.27
Bara,Barley,201718,44,90,1590,52.25,0.41,40.92,5.85,0.45,7.7,0.02,0
Bara,Barley,201819,39,85,2180,59.69,0.51,43.88,4.53,0.52,8.45,0.03,5.27
Bara,Barley,201920,38,85,2230,66.69,0.61,42.01,4.82,0.62,6.76,0.02,5.27
Bara,Barley,202021,38,85,2230,65.38,0.62,41.05,5.97,0.65,10.29,0.02,5.41
Bara,Barley,202122,38,41,1080,67.56,0.57,41.18,6.24,0.57,7.62,0.03,3.77
Bara,Maize,201415,4750,13500,2842,56.94,0.51,44.3,6.41,0.52,8.3,0.03,5.27
Bara,Maize,201516,13400,42800,3194,53.88,0.46,43.73,6.46,0.5,8.57,0.03,5.27
Bara,Maize,201617,12840,40000,3186,56.25,0.49,42.73,5.91,0.52,7.38,0.03,5.27
Bara,Maize,201718,11941,43477,3640,52.25,0.41,40.92,5.85,0.45,7.7,0.02,0
Bara,Maize,201819,11941,43477,3640,59.69,0.51,43.88,4.53,0.52,8.45,0.03,5.27
Bara,Maize,201920,11915,44229,3710,66.69,0.61,42.01,4.82,0.62,6.76,0.02,5.27
Bara,Maize,202021,11940,46653,3910,65.38,0.62,41.05,5.97,0.65,10.29,0.02,5.41
Bara,Maize,202122,11940,46653,3910,67.56,0.57,41.18,6.24,0.57,7.62,0.03,3.77
Bara,Wheat,201415,29150,90163,3093,56.94,0.51,44.3,6.41,0.52,8.3,0.03,5.27
Bara,Wheat,201516,29150,87450,3000,53.88,0.46,43.73,6.46,0.5,8.57,0.03,5.27
Bara,Wheat,201617,27900,94870,3498,56.25,0.49,42.73,5.91,0.52,7.38,0.03,5.27
Bara,Wheat,201718,27100,95234,3509,52.25,0.41,40.92,5.85,0.45,7.7,0.02,0
Bara,Wheat,201819,27094,94329,3480,59.69,0.51,43.88,4.53,0.52,8.45,0.03,5.27
Bara,Wheat,201920,27137,97438,3590,66.69,0.61,42.01,4.82,0.62,6.76,0.02,5.27
Bara,Wheat,202021,27143,97360,3590,65.38,0.62,41.05,5.97,0.65,10.29,0.02,5.41
Bara,Wheat,202122,27103,94650,3490,67.56,0.57,41.18,6.24,0.57,7.62,0.03,3.77
Sarlahi,Paddy,201415,45500,127400,2800,58.19,0.52,42.68,7.61,0.52,8.3,0.05,5.27
Sarlahi,Paddy,201516,42540,117500,2762,55.81,0.51,42.56,7.18,0.53,7.98,0.03,5.27
Sarlahi,Paddy,201617,43302,132900,2804,57.25,0.51,40.69,6.93,0.52,6.95,0.03,5.27
Sarlahi,Paddy,201718,48879,173417,3440,52.94,0.42,39.62,5.99,0.46,6.82,0.02,0
Sarlahi,Paddy,201819,48769,173618,3560,58.69,0.49,42.47,5.76,0.51,7.83,0.05,5.27
Sarlahi,Paddy,201920,46468,168208,3620,66.5,0.61,40.74,6.01,0.6,6.68,0.02,5.27
Sarlahi,Paddy,202021,46600,170287,3650,65.56,0.62,39.46,8.12,0.62,8.95,0.02,4.91
Sarlahi,Paddy,202122,45964,159263,3460,66.88,0.56,39.75,6.16,0.55,7.2,0.02,3.47
Sarlahi,Millet,201415,950,817,860,58.19,0.52,42.68,7.61,0.52,8.3,0.05,5.27
Sarlahi,Millet,201516,950,968,1019,55.81,0.51,42.56,7.18,0.53,7.98,0.03,5.27
Sarlahi,Millet,201617,824,778,978,57.25,0.51,40.69,6.93,0.52,6.95,0.03,5.27
Sarlahi,Millet,201718,747,643,872,52.94,0.42,39.62,5.99,0.46,6.82,0.02,0
Sarlahi,Millet,201819,747,653,880,58.69,0.49,42.47,5.76,0.51,7.83,0.05,5.27
Sarlahi,Millet,201920,702,627,890,66.5,0.61,40.74,6.01,0.6,6.68,0.02,5.27
Sarlahi,Millet,202021,709,638,900,65.56,0.62,39.46,8.12,0.62,8.95,0.02,4.91
Sarlahi,Millet,202122,709,638,900,66.88,0.56,39.75,6.16,0.55,7.2,0.02,3.47
Sarlahi,Barley,201415,70,75,1071,58.19,0.52,42.68,7.61,0.52,8.3,0.05,5.27
Sarlahi,Barley,201516,71,71,999,55.81,0.51,42.56,7.18,0.53,7.98,0.03,5.27
Sarlahi,Barley,201617,71,72,982,57.25,0.51,40.69,6.93,0.52,6.95,0.03,5.27
Sarlahi,Barley,201718,68,68,997,52.94,0.42,39.62,5.99,0.46,6.82,0.02,0
Sarlahi,Barley,201819,62,69,1110,58.69,0.49,42.47,5.76,0.51,7.83,0.05,5.27
Sarlahi,Barley,201920,62,71,1140,66.5,0.61,40.74,6.01,0.6,6.68,0.02,5.27
Sarlahi,Barley,202021,62,71,1140,65.56,0.62,39.46,8.12,0.62,8.95,0.02,4.91
Sarlahi,Barley,202122,260,290,1120,66.88,0.56,39.75,6.16,0.55,7.2,0.02,3.47
Sarlahi,Maize,201415,5500,15000,2727,58.19,0.52,42.68,7.61,0.52,8.3,0.05,5.27
Sarlahi,Maize,201516,11140,48954,4394,55.81,0.51,42.56,7.18,0.53,7.98,0.03,5.27
Sarlahi,Maize,201617,11230,48830,4370,57.25,0.51,40.69,6.93,0.52,6.95,0.03,5.27
Sarlahi,Maize,201718,11200,43080,4080,52.94,0.42,39.62,5.99,0.46,6.82,0.02,0
Sarlahi,Maize,201819,11123,36050,3240,58.69,0.49,42.47,5.76,0.51,7.83,0.05,5.27
Sarlahi,Maize,201920,11276,37620,3340,66.5,0.61,40.74,6.01,0.6,6.68,0.02,5.27
Sarlahi,Maize,202021,12299,40831,3320,65.56,0.62,39.46,8.12,0.62,8.95,0.02,4.91
Sarlahi,Maize,202122,10205,35831,3510,66.88,0.56,39.75,6.16,0.55,7.2,0.02,3.47
Sarlahi,Wheat,201415,25700,65250,2539,58.19,0.52,42.68,7.61,0.52,8.3,0.05,5.27
Sarlahi,Wheat,201516,25622,60595,2365,55.81,0.51,42.56,7.18,0.53,7.98,0.03,5.27
Sarlahi,Wheat,201617,23908,61685,2480,57.25,0.51,40.69,6.93,0.52,6.95,0.03,5.27
Sarlahi,Wheat,201718,22679,70000,3000,52.94,0.42,39.62,5.99,0.46,6.82,0.02,0
Sarlahi,Wheat,201819,22462,74138,3300,58.69,0.49,42.47,5.76,0.51,7.83,0.05,5.27
Sarlahi,Wheat,201920,22479,76592,3410,66.5,0.61,40.74,6.01,0.6,6.68,0.02,5.27
Sarlahi,Wheat,202021,22484,71531,3180,65.56,0.62,39.46,8.12,0.62,8.95,0.02,4.91
Sarlahi,Wheat,202122,22984,77128,3360,66.88,0.56,39.75,6.16,0.55,7.2,0.02,3.47
Saptari,Paddy,201415,35000,95000,2714,59.56,0.49,40.82,7.37,0.5,7.76,0.01,5.27
Saptari,Paddy,201516,31900,82250,2578,60.25,0.55,43.22,7.97,0.57,9.21,0.01,5.27
Saptari,Paddy,201617,37900,102500,2994,61.94,0.53,40.76,7.24,0.54,9.15,0.02,5.27
Saptari,Paddy,201718,38450,103400,2929,57.81,0.45,39.65,6.98,0.47,8.27,0.03,5.27
Saptari,Paddy,201819,52241,183888,3520,62.56,0.53,42.11,5.62,0.54,8.89,0.03,5.27
